toi,tid,tfopwg_disp,pl_tranmid,pl_tranmiderrtot,pl_orbper,pl_orbpererrtot,pl_trandurh,pl_trandurherrtot,pl_trandep,pl_trandeperrtot,pl_rade,pl_radeerrtot,pl_insol,pl_insolerrtot,pl_eqt,pl_eqterrtot,st_tmag,st_tmagerrtot,st_dist,st_disterrtot,st_teff,st_tefferrtot,st_logg,st_loggerrtot,st_rad,st_raderrtot
2194.01,271478281,CP,2460141.982,0.00361,15.3419095,0.0000908,2.736,1.33,683,82.3524,1.7005,0.279792,14.2526,0,541,0,7.4259,0.012,19.5711,0.0753,4669,243.8,4.63,0.18,0.69,0.1
2195.01,24695044,PC,2459039.461,0.000376,4.164514,0.0000028,2.0579197,0.0505672,7675.770501,127.856926,8.9598265,0.9891644,254.5595417,0,1018.748764,0,10.9916,0.012,174.267,1.306,5101.7,10308,,0,0.933443,0.1016282
2196.01,372172128,CP,2459036.509,0.005406,1.1953968,0.0005346,1.5752293,1.493164,1127.234456,312.14634,3.5030245,9.453854,2072.520318,0,1720.855677,0,11.3643,0.012,259.947,4.041,5728,258.476,4.4217,0.1539126,1.02917,0.0997236
2197.01,389352124,KP,2460148.6,0.000486,4.954648,0.0000036,3.639,0.054,7357,106.0572,13.0889,1.169472,612.686,0,1386,0,9.0532,0.012,162.303,2.572,6562,235.6,4.24,0.18,1.47,0.14
2198.01,100566492,KP,2459040.905,0.002048,4.9549631,0.000961,5.9565174,0.1649108,8236.25668,283.44168,18.4504689,1.7247388,1489.55428,0,1584.469315,0,11.117,0.012,523.756,17.303,6282.4,211.258,3.92936,0.1562184,1.99207,0.1754572
2199.01,369455629,KP,2459038.511,0.002288,3.3771114,0.0006514,2.4508029,0.3136512,4515.155077,328.26202,8.6110106,2.0701004,756.2609502,0,1337.481146,0,11.4513,0.012,327.602,9.072,5614.86,219.112,4.21917,0.1534668,1.28017,0.1272362
220.01,150098860,CP,2460175.494,0.002602,10.6953083,0.0000244,2.044,0.734,920,88.241,2.84818,0.330636,66.8553,0,796,0,9.6878,0.012,90.7402,0.3424,5272.71,91.2,3.98846,0.133128,0.88,0.1
2200.01,142105158,PC,2459384.87,0.000824,2.9360281,0.0000058,2.118,0.264,6790,0.4543,7.18912,0.851428,288.087,0,1147,0,12.3181,0.012,251.245,2.377,4983.6,69.6,0.2,0,0.83,0.1
2201.01,219306934,PC,2460150.788,0.003882,1.3477642,0.0000062,1.112,1.228,762,2997.14,6.61528,5.94716,6992.14,0,2547,0,10.2001,0.012,252.501,4.158,6252,272.2,4.19,0.16,1.47,0.14
2202.01,358107516,CP,2459041.912,0.000784,11.9124942,0.0000184,3.7520869,0.0940334,19304.2778,397.7452,11.3754057,1.4144418,42.7254261,0,652.0656914,0,12.173,0.012,235.933,2.092,5064,250.836,4.53576,0.1703532,0.823883,0.09997
2203.01,355600246,APC,2459038.655,0.001218,3.05631,0.0001288,3.0708372,0.080751,17308.36397,417.45626,20.0727443,2.3542258,1530.297116,0,1595.194669,0,12.3775,0.012,701.717,54.955,6344,260.54,4.21787,0.177877,1.44638,0.1675126
2204.01,467971286,KP,2459037.141,0.002354,2.2250514,0.0004012,2.3678871,0.232756,13144.59006,800.98254,10.0926189,1.1664604,470.7466523,0,1188.000326,0,13.191,0.012,414.537,7.032,5103,244,4.48023,0,0.883426,0
2205.01,260298958,FP,2459036.526,0.000266,0.8891483,0.000002,1.1970992,0.03527,44722.5891,1246.1384,14.8249782,0.9978856,280.571145,0,1043.831746,0,15.0804,0.018,409.034,11.48,3653,314,4.60969,0.026209,0.649887,0.0414104
2206.01,381856447,KP,2459037.774,0.000646,1.7690121,0.0000912,1.0172953,0.0574622,10110.21398,466.06274,10.5045599,7.6948866,313.4011658,0,1073.11163,0,10.7218,0.012,91.299,0.4818,4683,257.8,4.62,0.18,0.701795,0.1061558
2207.01,90850770,CP,2459043.77,0.002092,8.000489,0.000037,4.6706895,0.2920708,4606.741969,318.76938,10.9709265,1.327627,455.1446051,0,1178.032032,0,10.9651,0.012,373.345,12.76,6146,262.8,4.12,0.16,1.55738,0.150201
2208.01,38680052,PC,2459362.154,0.001078,0.6743453,0.0000022,0.9010413,0.0329992,103652.0706,4115.2788,12.4716613,4.4868726,98.7994686,0,804.0969257,0,15.7438,0.016,181.731,4.893,3228,314,4.90232,0.0018814,0.321846,0.021773
2209.01,271806353,PC,2459362.844,0.003158,3.4391152,0.0000188,3.3615891,0.112443,12391.74934,278.12158,13.6350253,0.4507008,688.3062667,0,1306.366938,0,13.3304,0.012,626.478,14.478,4955,10009.2,4.4,4,1.21438,0
221.01,316937670,FP,2458325.343,0.002842,0.62425,0.000066,0.774288,1.107876,954.060325,282.78516,1.671618,5.978932,353.894099,0,1106.211273,0,12.1535,0.014,50.1632,0.16,3765,146,4.75169,0.70124,0.525,0.158
2210.01,317089588,PC,2459042.903,0.002948,12.7846809,0.000046,4.8533784,0.2849764,19658.08167,854.21888,11.7994875,0.6317998,49.2454527,0,675.6336681,0,13.4669,0.012,483.235,5.986,5077.7,10247.8,4.4,4,0.836244,0
2211.01,212253390,CP,2459038.109,0.007572,3.0911721,0.0018586,1.9714799,0.9710934,349.193899,85.52556,1.666703,2.6346756,295.0992437,0,1057.089536,0,9.2551,0.012,70.2932,0.3883,5253,246.782,4.54958,0.1684056,0.834386,0.0948544
2212.01,280803917,PC,2459039.727,0.00071,5.1293855,0.0000068,2.8939597,0.1325496,9414.754794,224.210892,8.9112749,1.1550836,181.6592422,0,936.3411803,0,12.4235,0.012,324.412,3.486,5116.3,276.2,4.45,4,0.920804,0.1059298
2213.01,406318573,PC,2459036.459,0.002396,5.179282,0.000023,2.6320655,0.4856902,5746.965128,545.7166,9.3730831,2.0953696,430.1391198,0,1161.507411,0,13.2598,0.012,762.655,22.008,5784,11460.8,4.3,0,1.21172,0
2214.01,272236017,PC,2460041.315,0.004404,2.4156482,0.0000078,2.837,0.378,3550,0.769692,,0,1169.2,0,1629,0,12.6562,0.012,571.376,0,5727,11501.6,4.3,0,,0
2215.01,425561347,CP,2459040.866,0.002316,5.7772122,0.0000256,2.56341,0.5624102,1470.382126,200.29194,2.8693434,1.7000818,75.3605118,0,751.4597253,0,9.977,0.012,70.9015,0.5576,4882.7,229.6,4.6,0.18,0.729818,0.1041406
2216.01,39018923,PC,2459037.73,0.003476,5.6807412,0.0000328,4.1093897,0.6783262,1892.96923,179.17346,6.2844217,1.6034754,601.257159,0,1262.946096,0,12.0253,0.012,563.621,18.088,6295,12639,4.3,4,1.38612,0.135181
2217.01,234330672,PC,2459039.605,0.00128,3.8300359,0.0000088,4.1744985,0.1937416,7753.408354,271.15264,11.7278481,1.2236418,810.4382547,0,1360.817021,0,12.8172,0.012,698.996,12.433,5916,11737.6,4.3,0,1.3126301,0.1188444
2218.01,348995212,APC,2460014.455,0.000634,0.3456911,0.0000002,0.648,0.05,2800,540.642,10.1929,3.9094,18378.3,0,3243,0,11.5547,0.012,330.15,9.255,6282,12885.6,4.3,4,1.05,0.1
2219.01,278138619,PC,2460074.804,0.00682,10.1688722,0.0001616,4.3884108,0.231362,7366.339761,327.276,12.8424534,1.3007948,258.7751983,0,1022.940591,0,12.9901,0.012,687.409,13.71,5161.7,10459.6,4.3,4,1.3986,0.1299298
222.01,144440290,FP,2458376.544,0,,0,0.68,0,5530,0,8.85869,0,86.1510668,0,777.0248613,0,8.7635,0.012,84.0311,0.6541,5709,160,4.438,0,1.0929,0.214752
2220.01,150437346,PC,2459363.007,0.001524,1.3926549,0.0000012,2.0005269,0.0300816,7098.453579,125.790574,13.3635819,1.8756534,2439.867657,0,1792.508885,0,11.6659,0.012,356.5,7.38,5615,543.2,4.39,4,1.2094899,0.1305026
2221.01,441420236,CP,2459041.282,0.001914,8.4536777,0,3.5738006,0.1396424,2872.288753,434.09006,4.0269258,0.4237814,76.6379132,0,754.6240935,0,6.755,0.064,9.7221,0.00925,3588,174,4.60198,0.1266408,0.698009,0.0421914
2222.01,306510653,PC,2459386.42,0.000514,2.2456869,0.000002,3.155,0.146,12600,0.403918,17.5083,1.520594,2366.82,0,1943,0,12.7427,0.012,859.449,19.548,6381,13087.6,4.2,0,1.5,0.12
2223.01,273695332,PC,2459365.147,0.003546,6.9309657,0.000064,5.2921448,0.2141114,6887.420039,244.80266,13.513657,1.3805154,586.1868131,0,1254.956755,0,12.0599,0.012,601.919,13.633,5847,11693.2,4.3,0,1.59136,0.146829
2224.01,388198242,PC,2459988.773,0.002538,0.5055105,0.0000058,0.648232,0.2201856,2269.199137,161.783768,4.9709812,3.4194,4944.368776,0,2138.688151,0,11.9987,0.012,290.755,3.748,4996.3,10035.2,4.5,4,1.01489,0.1139296
2225.01,271891552,PC,2460015.035,0.009218,3.5775562,0.0000158,3.531,0.21,4060,2.04244,,0,476.6809228,0,1191.726763,0,13.3639,0.026,842.388,0,5823.3,11869.6,4.3,0,,0
2226.01,403135192,PC,2460179.543,0.000606,0.9017685,0.0000006,0.635,0.164,958,107.35,4.77441,0.503292,446.986,0,1280,0,9.6968,0.012,164.418,3.117,5828,11649.6,3.9,0.2,1.36,0.12
2227.01,405425498,APC,2460177.657,0.00429,4.2217717,0.0000174,2.561,0.536,594,56.2926,2.81922,0.328918,305.107,0,1164,0,10.0106,0.012,165.441,1.283,5763.48,91.2,3.99846,0.133128,1.21,0.12
2227.02,405425498,APC,2458335.051,0.003236,11.5472009,0.00005,1.0326107,1.6600134,663.4411526,314.4012,3.1457403,20.282328,141.4530508,0,879.5749032,0,10.0106,0.012,165.441,1.283,5763.48,91.2,3.99846,0.133128,1.20847,0.1189948
2228.01,61733521,FP,2458655.878,0.01172,3.36296,0.00014,2.594,0.864,750,6.2727,2.69668,0.459994,414.8,0,1257,0,10.8911,0.012,167.24,2.906,5420,262.8,4.5,0.16,0.9,0.1
2229.01,143410850,PC,2458660.256,0.01264,4.98668,0.00022,2.267,1.434,860,10.62418,5.51463,0.988952,339.923,0,1196,0,10.6658,0.012,329.989,9.714,6046,260.6,4.06,0.16,1.64,0.16
223.01,326453034,FA,2458355.958,0.005298,14.445918,0.007666,1.533311,1.07145,1273.806981,323.05926,3.290507,8.086212,37.1099416,0,629.4950471,0,10.2733,0.014,365.053,15.807,5063,362,4.48439,4.00704,0.87237,1.74474
2230.01,129432342,FP,2459037.298,0.00606,1.79217,0.00078,1.797,0.502,1710,6.88654,21.4342,0,436.663,0,1273,0,10.9198,0.012,713.6,43.705,4884,244,,0,4.7,0
2231.01,100504381,FA,2460143.111,0.001152,5.46278,0.0000076,1.274,0.758,2982,13174.38,19.5752,11.61278,281.499,0,1141,0,8.565,0.034,,0,,0,,0,1.69,0.02
2232.01,439444938,PC,2459046.542,0.00546,11.45959,0.00904,0.956,0.442,650,11.09772,,0,,0,,0,8.776,0.032,,0,,0,,0,,0
2233.01,421455387,APC,2460127.292,0.001858,2.50876,0.00002,1.2523065,0.1524896,5830.060233,872.4013,11.5931606,8.8418208,710.8584449,0,1316.938613,0,10.9896,0.012,193.007,3.149,5226,259.6,4.28,0.16,1.13416,0.1355278
2234.01,271491157,APC,2459036.73,0.0052,2.91615,0.00108,1.481,0.322,2280,7.57086,13.4791,1.85728,253.391,0,1111,0,10.7837,0.012,558.211,30.845,6103,264.6,3.64,0.16,2.69,0.3
2235.01,267093376,APC,2460108.681,0.012552,17.14012,0.00012,1.176,0.422,2180,9.8705,8.14257,1.072678,5.93171,0,434,0,10.8988,0.012,405.817,5.676,6378,273.4,4.1,0.16,1.67,0.14
2236.01,394722182,CP,2459389.337,0.000824,3.5315897,0.0000062,2.689,0.162,7230,0.783306,14.2116,1.28869,551.242,0,1349,0,10.8673,0.012,355.59,4.888,6209,254.4,4.09,0.16,1.62,0.14
2237.01,389238529,FP,2459036.5,0.0061,0.49642,0.00022,0.572,0.3,1000,34.1166,5.57222,1.468628,2758.3,0,2018,0,10.9987,0.012,416.129,16.897,7000,411.6,4.33,0.22,1.41,0.18
2238.01,231077395,PC,2459965.35,0.007264,3.3904897,0.0000276,2.878,0.478,260,0.474726,2.40673,0.252958,764.344,0,1464,0,10.7188,0.012,285.78,4.142,6113.8,214.8,4.19,0.16,1.43,0.12
2239.01,388130235,FP,2459323.835,0.002922,92.1950921,0.000466,4.206,0.896,3760,3.90036,18.9408,0,1.49663,0,308,0,10.7891,0.012,454.103,9.308,5030.6,138,,0,3,0
224.01,70797900,APC,2458365.844,0.000192,705.5844658,0.0000084,1.9189212,0.0171832,101204.846,1220.39172,17.179547,5.2392316,16.720729,0,515.743249,0,11.1427,0.012,64.77016,0,3689,132,4.78104,0.708456,0.487,0.148
2240.01,98494121,FP,2458659.347,0.00302,3.06555,0.00004,2.483,0.434,2920,269.288,5.41363,1.902902,1605.05,0,1763,0,10.9931,0.012,123.796,1.059,5285,260.4,4.7,0.16,0.71,0.08
2241.01,96973930,PC,2458657.363,0.00888,3.3243,0.00008,2.337,0.38,1150,3.67936,21.7252,2.69572,181.989,0,1023,0,10.1738,0.012,,0,4779.7,229,,0,5.76,0.56
2242.01,92562123,PC,2459041.759,0.02502,6.53144,0.0109,5.713,1.988,700,4.58804,6.77621,1.042028,808.553,0,1485,0,9.9279,0.012,349.478,9.027,6037.2,205.2,3.66,0.14,2.58,0.22
2243.01,1990842033,APC,2459040.094,0.00274,5.41418,0.00138,4.428,0.272,7850,2.80028,,0,816.558,0,1489,0,10.8068,0.012,128.552,41.209,6664,471.6,,0,,0
2244.01,1989628303,PC,2459039.628,0.00176,5.46377,0.00086,1.036,0.248,4010,8.71638,12.894,6.25272,23.3924,0,612,0,9.1984,0.012,174.318,2.381,5286.9,1495,,0,1.95,0.94
2245.01,278415929,PC,2459389.181,0.005806,3.7981107,0.0000366,3.914,0.418,750,0.856472,4.13478,0.46086,911.152,0,1530,0,10.8366,0.012,264.842,3.362,5042,118.6,4.04,1.08,1.51,0.14
2246.01,349786918,FP,2460012.789,0.014202,2.9663437,0.0000368,4.44,1.114,206,20.5896,2.02837,0.243838,2291.32,0,1927,0,9.9676,0.012,226.06,2.51,5807,252.4,4.14,0.7,1.59,0.14
2247.01,376168473,FA,2459040.094,0.00246,5.41402,0.0014,4.418,0.284,7780,3.22964,15.9563,0,694.699,0,,0,10.787,0.038,325.492,0,6394.3,0,,0,1.75,0
2248.01,179580045,PC,2460077.706,0.003164,62.1624516,0.0003312,4.319,0.336,3710,1.489314,10.3408,0.750702,10.4285,0,500,0,10.4653,0.012,380.513,9.019,7546,275.2,4.24,0.16,1.66,0.1
2249.01,152714791,FP,2459036.883,0.00788,1.27349,0.00064,1.655,0.572,920,3.3971,13.6856,0,891.053,0,1522,0,10.3486,0.016,502.103,21.867,4982,244,,0,4.35,0
225.01,47525799,PC,2458355.119,0.006848,,0,4.8120529,0.5030094,4104.587347,489.46888,5.5237367,0.9083384,3.1063855,0,338.5973763,0,11.0316,0.012,115.742,1.033,4658,354,4.53096,0.844062,0.710768,0.096628
2250.01,264303333,FP,2460367.057,0.004562,0.8153098,0.0000044,1.373,0.688,189,25.211,1.19041,0.1712574,2785.3,0,2023,0,10.1583,0.012,142.086,0.866,5729,298.084,4.47487,0.1543674,0.97,0.1
2251.01,229715760,PC,2459945.371,0.003926,11.5743561,0.000037,6.0493763,0.1235914,14285.1322,259.0398,18.1309835,1.837995,205.6631556,0,965.8481969,0,12.7778,0.02,711.751,14.663,5776,270,4.13,0.14,1.4578,0.145794
2252.01,233066156,PC,2458844.737,0.006818,12.379649,0.0001158,3.3314543,0.4443738,711.2691437,82.051208,8.6993926,1.1231218,962.3125052,0,1420.524675,0,10.8841,0.016,713.878,35.857,6582,262.2,3.69,0.18,2.7841101,0.267578
2253.01,367855829,FA,2458714.62,0.006374,85.4244796,0.0034444,3.6658465,0.940847,1134.223303,297.1958,4.4208054,3.2958832,10.9176682,0,463.6093885,0,9.9558,0.014,172.284,3.177,5697,256.004,4.21712,0.1552498,1.29609,0.1285326
2254.01,233688779,PC,2460539.925,0.009774,26.4579842,0.0002206,3.372,2.438,397,109.912,2.90965,0.519214,66.2935,0,794,0,9.34244,0.012,139.078,0.869,5706,374,4.84423,0.640768,1.37,0.14
2255.01,265146266,PC,2459727.117,0.004512,11.9526103,0.0000646,2.74,0.646,9860,16.96412,11.4014,0,48.2015,0,,0,12.0836,0.012,394.556,0,6049,0,4.438,0,1.25,0
2256.01,262880065,PC,2458938.822,0.009798,13.9631929,0.0057782,4.5245027,2.041368,812.9002244,178.5957,2.3118575,4.465492,46.751059,0,666.9105884,0,10.446,0.012,117.892,0,5270.9,0,4.438,0,0.813544,0
2257.01,198485881,CP,2459606.203,0.015648,35.1896444,0.000448,3.3254029,0.8033812,4524.935393,701.22314,2.2253696,0.7738876,0.6703132,0,230.7752258,0,12.9672,0.014,57.7911,0.2102,3446,314,4.89707,0.0056086,0.326932,0.0193156
2258.01,219821826,FP,2459659.733,0.000834,9.6799809,0.0000138,1.806,0.344,15870,5.46376,14.6081,1.474138,31.1433,0,658,0,12.2169,0.014,455.408,10.627,5980,256.4,4.39,0.16,1.11,0.1
2259.01,219501568,PC,2458961.789,0.003456,16.5899263,0.0001116,2.1573675,0.2512264,642.4369483,89.933784,5.4428798,0.6889528,266.9749353,0,1030.949452,0,7.97758,0.012,122.859,0.867,6690,254.702,4.1059,0.1853578,1.7449,0.152563
226.01,47484268,FP,2458358.501,0.005242,,0,2.67,0,13400,0,4.214299,0,1.3025049,0,272.4674275,0,12.4253,0.016,51.3563,0.4027,3396,128,4.91468,0.784592,0.334,0.112
2260.01,232568235,CP,2460423.376,0.0037,0.3524597,0.000001,0.578,0.244,305,96.988,1.76224,0.329388,1844.98,0,1825,0,9.75874,0.012,101.251,0.567,5432,252.2,4.51,0.16,0.9,0.1
2261.01,229787062,PC,2458983.867,0.001644,1.9011452,0.0000088,1.6128566,0.2148206,1640.956726,298.1542,5.7647423,5.6087776,831.1124236,0,1369.413778,0,12.4841,0.014,368.055,0,5392,0,,0,0.986402,0
2262.01,165530380,PC,2459795.359,0.009748,1.4937444,0.0000194,2.044,0.658,160,0.916598,1.62102,0.238408,2431.71,0,1956,0,10.4267,0.012,250.998,3.056,6328,259.49,4.32136,0.1665936,1.28,0.12
2263.01,159400561,PC,2458708.384,0.02559,,0,14.9235889,2.5222724,357.7289632,92.361206,1.6330887,1.3348002,0.8574118,0,245.4240451,0,9.7115,0.012,99.9023,0.4924,5599,254.284,4.57217,0.158698,0.852643,0.0868342
2264.01,235943205,PC,2458827.027,0.004986,121.3342908,0.0008324,6.1861599,0.5274908,1830.536931,149.20944,4.1767182,0.7968504,4.5797413,0,373.1040687,0,10.5653,0.012,189.22,4.276,6140,256.49,4.54184,0.1610504,0.957395,0.083618
2265.01,310231275,PC,2458956.332,0.002408,0.8294084,0.0000748,0.5583289,0.1979166,254.6127529,73.41623,2.4799192,4.8367128,4983.613208,0,2142.919376,0,9.1021,0.012,88.0815,0,5951.67,0,4.438,0,1.52424,0
2266.01,8348911,CP,2458957.925,0.003302,2.326343,0.000029,1.2195051,0.4460368,4153.614444,1341.2618,1.9763187,0.5336842,15.1203939,0,502.933455,0,13.5042,0.016,51.6004,0.2588,3244,314,4.97167,0.0229616,0.261162,0.0157252
2267.01,459837008,CP,2458816.152,0.001666,3.4950422,0.0000174,1.0311342,0.225402,2004.426903,409.94928,1.2734423,0.2223976,6.0694989,0,400.3206181,0,12.2591,0.014,,0,3022,314,4.99625,0.026252,0.242745,0.0159926
2267.02,459837008,PC,2458817.092,0.002182,2.0344366,0.0000238,0.958248,0.6211242,1142.099427,362.12988,0.901106,0.6788162,12.4881234,0,479.450797,0,12.2591,0.014,,0,3022,314,4.99625,0.026252,0.242745,0.0159926
2267.03,459837008,CP,2458818.073,0.001694,2.2891027,0.00002,0.8344032,0.9672218,1384.622855,413.2897,0.9131404,2.6511202,10.6709326,0,460.9675388,0,12.2591,0.014,,0,3022,314,4.99625,0.026252,0.242745,0.0159926
2268.01,20203297,PC,2458932.628,0.005798,7.1566025,0.0018256,1.218975,1.0799846,674.5586897,190.039108,3.1263063,5.9141874,253.7528508,0,1017.940707,0,10.1338,0.012,173.996,1.589,5910.35,203.97,4.35957,0.144008,1.13489,0.0925326
2269.01,441798995,FA,2458683.351,0.003538,1.4206036,0.0000474,1.6483243,1.0065708,448.0101837,92.542732,1.1974247,2.7236504,148.490368,0,890.3162916,0,11.9521,0.014,82.1896,0.2481,3872,314,4.69525,0.018925,0.548484,0.0323218
2269.02,441798995,PC,2459849.642,0.007732,2.8411415,0.0000266,1.174,0.862,530,181.0624,1.42162,0.246482,35.9524,0,682,0,11.9521,0.014,82.1896,0.2481,3872,314,4.69525,0.018925,0.55,0.04
2269.03,441798995,PC,2458686.456,0.003864,10.4029111,0.0000634,1.3721731,0.5036188,824.1851185,181.54082,1.8465904,0.5324112,10.4421274,0,458.4764117,0,11.9521,0.014,82.1896,0.2481,3872,314,4.69525,0.018925,0.548484,0.0323218
227.01,2760710,FA,2458364.102,0.004122,,0,1.51,0,30400,0,2.432614,0,0.2909982,0,187.3235245,0,13.8409,0.016,52.3436,0.4797,2808,160,5.20628,0.680918,0.128,0.038
2270.01,198178505,PC,2458962.984,0.008858,,0,4.6288711,0.8683724,261.9656428,72.12822,2.7599934,1.5039712,5.4579122,0,389.8310122,0,7.7293,0.012,94.2106,0.6289,6380.43,218.904,4.1278,0.165532,1.61077,0.1259096
2271.01,258389327,APC,2459753.691,0.001774,26.5456672,0.0000636,2.582,0.23,8290,2085.6,29.1697,12.23652,28.3073,0,642,0,11.8248,0.02,543.564,12.801,6180,271.4,4.06,0.18,1.68,0.16
2272.01,265460043,APC,2458773.808,0.013256,32.8236817,0.0180282,15.237374,1.2863872,368.5500142,91.734664,5.1519952,1.902765,206.9642192,0,967.3721204,0,8.1526,0.012,179.828,2.532,6258,259.02,3.68336,0.1707384,2.63025,0.241176
2273.01,142117976,PC,2458845.708,0.008538,46.5710978,0.0007288,6.1832559,1.8162994,328.3531481,84.96473,2.1305645,2.7841336,27.1915284,0,582.409103,0,8.75584,0.012,110.177,0.658,6495,252.186,4.43957,0.1785666,1.15083,0.0999296
2274.01,289164482,CP,2458685.367,0.00126,2.6796164,0.0000144,0.9028948,0.4748674,827.5423687,165.41928,1.8334769,3.74947,83.7078249,0,771.4561825,0,10.3543,0.014,48.876,0.1159,3943,314,4.62547,0.022405,0.63072,0.0370212
2274.02,289164482,PC,2460337.873,0.005356,1.1188024,0.0000058,1.119,0.78,427,116.355,1.44009,0.212034,247.175,0,1104,0,10.3543,0.014,48.876,0.1159,3943,314,4.62547,0.022405,0.63,0.04
2275.01,272679240,PC,2458684.152,0.003678,20.1546939,0.0001194,1.3244754,0.8054562,1039.49771,188.76918,2.3244125,5.354506,14.1253091,0,494.4464236,0,11.4208,0.012,138.034,0.846,4863,250.708,4.63136,0.1733562,0.712388,0.0965124
2276.01,198456933,PC,2458725.708,0.0147,76.8663962,0.001339,6.7753035,0.8204154,341.5578492,52.592884,1.9249103,0.3310634,5.1039406,0,383.3506039,0,8.9072,0.012,68.1461,0.2219,5482.02,275.428,4.5343,0.1719316,0.877042,0.1037488
2277.01,288516853,PC,2458998.982,0.018218,,0,12.4042036,1.1738858,178.9213506,47.499168,3.3789105,1.432252,40.7166029,0,644.2621741,0,7.98614,0.012,156.777,1.337,6358,273.81,3.76624,0.1733286,2.43663,0.221202
2278.01,243313296,PC,2459690.584,0.00676,1.4663344,0.0000168,0.447,0.646,920,1440.68,1.87124,1.909008,40.7842,0,704,0,12.4199,0.014,43.5829,0.1311,3412,314,4.9014,0.0056674,0.32,0.02
2279.01,115623434,PC,2460473.945,0.004456,3.1434463,0.000014,1.501,1.038,803,163.0746,2.34132,0.393744,301.599,0,1160,0,10.2455,0.012,94.186,0.357,4962,237.926,4.55115,0.1792518,0.79,0.1
228.01,77044471,KP,2459089.518,0.003576,2.6865041,0.0000106,2.5524772,0.174896,12250.41897,680.79468,13.7470239,0.7250386,994.8105653,0,1432.368781,0,13.2576,0.014,757.044,26.997,5738,0,4.23836,0,1.18274,0
2280.01,115583726,PC,2458959.94,0.00507,18.6016754,0.0021156,2.3690896,0.7922914,559.9932489,114.47525,9.1300283,7.8060928,845.8744041,0,1375.454475,0,8.44143,0.012,282.689,3.717,6175,243.36,3.37301,0.1618946,3.7007,0.318272
2281.01,264171144,PC,2458765.861,0.013404,210.668358,0.0041876,10.3865576,1.692059,342.5966404,108.901924,2.8961818,1.9191788,17.3175389,0,520.2849849,0,9.13648,0.012,179.493,1.685,6683,285.322,4.22146,0.1821074,1.52592,0.1293568
2282.01,237211410,PC,2458691.47,0.005336,12.5520766,0.000098,6.8268193,0.4250832,202.0868952,31.35731,2.8228669,0.4912054,495.3032121,0,1203.199203,0,9.29735,0.012,242.63,2.959,7020,336.154,4.09526,0.1743644,1.84505,0.1477386
2283.01,198211976,FA,2458683.724,0.003974,0.4018586,0.000028,1.5779753,1.3003592,111.3648011,47.602116,0.5525072,4.2682186,568.7058283,0,1245.494085,0,11.2076,0.014,49.7627,0.1205,3621,314,4.7197,0.017114,0.520283,0.030497
2284.01,115446313,FP,2460471.356,0.009562,4.9707023,0.0000526,2.586,1.168,487,61.2966,2.38733,0.311118,328.783,0,1186,0,9.88372,0.012,174.932,1.314,6109,256.45,4.33438,0.1593686,1.21,0.1
2285.01,329148988,CP,2458747.185,0.009412,27.2672016,0.0004086,2.4164839,2.9294998,1154.327889,455.64822,1.5781136,5.4932942,1.6051398,0,287.0767134,0,11.3078,0.014,42.409,0.094,3546,314,4.77262,0.0132106,0.460014,0.0274472
2286.01,237201858,PC,2458811.505,0.011368,179.4031712,0.0028232,10.7569968,1.3468964,618.5780905,88.252,3.7472354,1.3585976,8.4378703,0,434.6883098,0,9.85236,0.012,233.507,2.055,6863,424.404,4.27882,0.1877638,1.4648,0.1250654
2287.01,160077104,PC,2458688.986,0.005224,11.8120707,0.0001102,3.3324162,0.6823604,189.027556,33.573116,1.7481305,1.3962396,154.3200348,0,898.9288685,0,8.5709,0.012,94.9685,0.3772,6037,243.226,4.32817,0.1492766,1.20105,0.1097588
2288.01,462615350,PC,2458740.424,0.002688,8.9172211,0.0000352,2.6426767,0.646988,2147.081691,213.19974,2.7931797,1.895312,17.1075621,0,518.7006367,0,12.709,0.012,132.907,0.58,4066,261.83,4.67766,0.224458,0.605243,0.116387
2289.01,82452140,PC,2458964.279,0.011696,63.39545,0.001507,5.1295954,1.1099208,851.8694759,172.23282,3.3507179,0.7871228,10.0390505,0,453.9864688,0,10.0011,0.012,139.616,1.215,5717,248.594,4.43377,0.150521,1.0149601,0.1014272
229.01,120610833,KP,2458354.773,0.000558,3.1260778,0.0000046,1.7185367,0.054003,11383.75271,432.25058,10.9257115,1.4590896,328.1564535,0,1085.525393,0,11.5005,0.012,211.196,3.503,5100,0,4.4651,0,0.874706,0.1135526
